"Código Departamento","Código Municipio","Código Centro Poblado","Nombre Departamento","Nombre Municipio","Nombre Centro Poblado","Tipo Centro Poblado","Longitud","Latitud","Nombre Distrito","Municipio/Áreas No Municipalizadas (ANM)","Nombre Área Metropolitana"
"05","05120","05120012","ANTIOQUIA","CÁCERES","RÍO MAN","CENTRO POBLADO","-75.208103","7.94445","","MUNICIPIO",""
"05","05120","05120013","ANTIOQUIA","CÁCERES","LAS PAMPAS","CENTRO POBLADO","-75.272833","7.715215","","MUNICIPIO",""
"05","05120","05120014","ANTIOQUIA","CÁCERES","NICARAGUA","CENTRO POBLADO","-75.384177","7.734309","","MUNICIPIO",""
"05","05120","05120015","ANTIOQUIA","CÁCERES","PUERTO SANTO","CENTRO POBLADO","-75.205779","7.797729","","MUNICIPIO",""
"05","05120","05120016","ANTIOQUIA","CÁCERES","ALTO EL TIGRE","CENTRO POBLADO","","","","MUNICIPIO",""
"05","05120","05120017","ANTIOQUIA","CÁCERES","AGUAS VIVAS","CENTRO POBLADO","","","","MUNICIPIO",""
"05","05125","05125000","ANTIOQUIA","CAICEDO","CAICEDO","CABECERA MUNICIPAL","-75.98293","6.405607","","MUNICIPIO",""
"05","05129","05129000","ANTIOQUIA","CALDAS","CALDAS","CABECERA MUNICIPAL","-75.633619","6.091296","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05129","05129001","ANTIOQUIA","CALDAS","EL CAÑO","CENTRO POBLADO","-75.640529","6.107706","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05129","05129002","ANTIOQUIA","CALDAS","LA RAYA","CENTRO POBLADO","-75.640823","6.111302","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05129","05129004","ANTIOQUIA","CALDAS","LA MIEL","CENTRO POBLADO","-75.622237","6.102587","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05129","05129005","ANTIOQUIA","CALDAS","LA CORRALITA","CENTRO POBLADO","-75.620937","6.088335","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05129","05129006","ANTIOQUIA","CALDAS","LA PRIMAVERA SANTA CRUZ","CENTRO POBLADO","-75.637212","6.067774","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05129","05129007","ANTIOQUIA","CALDAS","EL RAIZAL","CENTRO POBLADO","-75.645153","6.087699","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05129","05129008","ANTIOQUIA","CALDAS","LA CLARA","CENTRO POBLADO","-75.619807","6.048023","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05129","05129009","ANTIOQUIA","CALDAS","LA QUIEBRA","CENTRO POBLADO","-75.64824","6.059994","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05129","05129010","ANTIOQUIA","CALDAS","LA SALADA PARTE BAJA","CENTRO POBLADO","-75.624602","6.049949","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05129","05129011","ANTIOQUIA","CALDAS","LA TOLVA","CENTRO POBLADO","-75.637958","6.059361","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05129","05129012","ANTIOQUIA","CALDAS","LA VALERIA","CENTRO POBLADO","-75.647988","6.093382","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05129","05129013","ANTIOQUIA","CALDAS","LA AGUACATALA","CENTRO POBLADO","-75.643154","6.103494","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05129","05129015","ANTIOQUIA","CALDAS","LA CHUSCALA","CENTRO POBLADO","-75.639579","6.082884","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05129","05129016","ANTIOQUIA","CALDAS","SALINAS","CENTRO POBLADO","-75.660185","6.055835","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05134","05134000","ANTIOQUIA","CAMPAMENTO","CAMPAMENTO","CABECERA MUNICIPAL","-75.298091","6.979771","","MUNICIPIO",""
"05","05134","05134002","ANTIOQUIA","CAMPAMENTO","LA SOLITA","CENTRO POBLADO","-75.277262","7.058525","","MUNICIPIO",""
"05","05134","05134003","ANTIOQUIA","CAMPAMENTO","LLANADAS","CENTRO POBLADO","-75.272488","7.039327","","MUNICIPIO",""
"05","05138","05138000","ANTIOQUIA","CAÑASGORDAS","CAÑASGORDAS","CABECERA MUNICIPAL","-76.03221","6.759478","","MUNICIPIO",""
"05","05138","05138001","ANTIOQUIA","CAÑASGORDAS","BUENOS AIRES - PARTE ALTA","CENTRO POBLADO","-76.009653","6.726196","","MUNICIPIO",""
"05","05138","05138002","ANTIOQUIA","CAÑASGORDAS","CESTILLAL","CENTRO POBLADO","-76.073632","6.853162","","MUNICIPIO",""
"05","05138","05138003","ANTIOQUIA","CAÑASGORDAS","JUNTAS DE URAMITA","CENTRO POBLADO","-76.031369","6.921305","","MUNICIPIO",""
"05","05138","05138005","ANTIOQUIA","CAÑASGORDAS","SAN PASCUAL","CENTRO POBLADO","-76.04742","6.846649","","MUNICIPIO",""
"05","05138","05138009","ANTIOQUIA","CAÑASGORDAS","VILLA VICTORIA","CENTRO POBLADO","-76.028145","6.926134","","MUNICIPIO",""
"05","05142","05142000","ANTIOQUIA","CARACOLÍ","CARACOLÍ","CABECERA MUNICIPAL","-74.757421","6.409829","","MUNICIPIO",""
"05","05145","05145000","ANTIOQUIA","CARAMANTA","CARAMANTA","CABECERA MUNICIPAL","-75.643868","5.54853","","MUNICIPIO",""
"05","05145","05145001","ANTIOQUIA","CARAMANTA","ALEGRÍAS","CENTRO POBLADO","-75.607312","5.54632","","MUNICIPIO",""
"05","05145","05145002","ANTIOQUIA","CARAMANTA","SUCRE","CENTRO POBLADO","-75.606616","5.579788","","MUNICIPIO",""
"05","05145","05145003","ANTIOQUIA","CARAMANTA","BARROBLANCO","CENTRO POBLADO","","","","MUNICIPIO",""
"05","05145","05145005","ANTIOQUIA","CARAMANTA","AGUADITA GRANDE","CENTRO POBLADO","","","","MUNICIPIO",""
"05","05145","05145006","ANTIOQUIA","CARAMANTA","SAN ANTONIO","CENTRO POBLADO","","","","MUNICIPIO",""
"05","05147","05147000","ANTIOQUIA","CAREPA","CAREPA","CABECERA MUNICIPAL","-76.652822","7.755199","","MUNICIPIO",""
"05","05147","05147003","ANTIOQUIA","CAREPA","PIEDRAS BLANCAS","CENTRO POBLADO","-76.556229","7.74578","","MUNICIPIO",""
"05","05147","05147004","ANTIOQUIA","CAREPA","ZUNGO EMBARCADERO - PUEBLO NUEVO","CENTRO POBLADO","-76.739217","7.847152","","MUNICIPIO",""
"05","05147","05147005","ANTIOQUIA","CAREPA","ZUNGO EMBARCADERO - 11 DE NOVIEMBRE","CENTRO POBLADO","-76.734493","7.846814","","MUNICIPIO",""
"05","05147","05147006","ANTIOQUIA","CAREPA","CASA VERDE","CENTRO POBLADO","-76.654282","7.788421","","MUNICIPIO",""
"05","05147","05147007","ANTIOQUIA","CAREPA","EL ENCANTO","CENTRO POBLADO","-76.710889","7.748938","","MUNICIPIO",""
"05","05147","05147008","ANTIOQUIA","CAREPA","ZUNGO EMBARCADERO - 28 DE OCTUBRE","CENTRO POBLADO","-76.742764","7.850593","","MUNICIPIO",""
"05","05147","05147009","ANTIOQUIA","CAREPA","BELENCITO","CENTRO POBLADO","-76.508207","7.801248","","MUNICIPIO",""
"05","05147","05147010","ANTIOQUIA","CAREPA","BOSQUES DE LOS ALMENDROS","CENTRO POBLADO","-76.649682","7.789198","","MUNICIPIO",""
"05","05147","05147011","ANTIOQUIA","CAREPA","CAREPITA CANALUNO","CENTRO POBLADO","-76.754285","7.831245","","MUNICIPIO",""
"05","05147","05147012","ANTIOQUIA","CAREPA","SACRAMENTO LA LUCHA","CENTRO POBLADO","-76.661045","7.789598","","MUNICIPIO",""
"05","05147","05147013","ANTIOQUIA","CAREPA","LOS NARANJALES","CENTRO POBLADO","-76.71321","7.819464","","MUNICIPIO",""
"05","05147","05147014","ANTIOQUIA","CAREPA","VIJAGUAL","CENTRO POBLADO","-76.70453","7.814059","","MUNICIPIO",""
"05","05147","05147015","ANTIOQUIA","CAREPA","NUEVA ESPERANZA","CENTRO POBLADO","","","","MUNICIPIO",""
"05","05148","05148000","ANTIOQUIA","EL CARMEN DE VIBORAL","EL CARMEN DE VIBORAL","CABECERA MUNICIPAL","-75.334146","6.083185","","MUNICIPIO",""
"05","05148","05148003","ANTIOQUIA","EL CARMEN DE VIBORAL","AGUAS CLARAS","CENTRO POBLADO","-75.377162","6.073016","","MUNICIPIO",""
"05","05148","05148005","ANTIOQUIA","EL CARMEN DE VIBORAL","LA CHAPA","CENTRO POBLADO","-75.31689","6.052812","","MUNICIPIO",""
"05","05148","05148006","ANTIOQUIA","EL CARMEN DE VIBORAL","CAMPO ALEGRE","CENTRO POBLADO","-75.325396","6.06072","","MUNICIPIO",""
"05","05148","05148008","ANTIOQUIA","EL CARMEN DE VIBORAL","LA AURORA - LAS BRISAS","CENTRO POBLADO","-75.326894","6.084376","","MUNICIPIO",""
"05","05150","05150000","ANTIOQUIA","CAROLINA","CAROLINA DEL PRÍNCIPE","CABECERA MUNICIPAL","-75.283192","6.725995","","MUNICIPIO",""
"05","05154","05154000","ANTIOQUIA","CAUCASIA","CAUCASIA","CABECERA MUNICIPAL","-75.197996","7.977278","","MUNICIPIO",""
"05","05154","05154003","ANTIOQUIA","CAUCASIA","CUTURÚ","CENTRO POBLADO","-74.787575","7.72667","","MUNICIPIO",""
"05","05154","05154006","ANTIOQUIA","CAUCASIA","MARGENTO","CENTRO POBLADO","-74.953468","8.03608","","MUNICIPIO",""
"05","05154","05154007","ANTIOQUIA","CAUCASIA","PUERTO COLOMBIA","CENTRO POBLADO","","","","MUNICIPIO",""
"05","05154","05154008","ANTIOQUIA","CAUCASIA","PALANCA","CENTRO POBLADO","-75.021453","8.009143","","MUNICIPIO",""
"05","05154","05154009","ANTIOQUIA","CAUCASIA","PALOMAR","CENTRO POBLADO","-74.976327","8.002719","","MUNICIPIO",""
"05","05154","05154012","ANTIOQUIA","CAUCASIA","SANTA ROSITA","CENTRO POBLADO","-75.325244","7.921641","","MUNICIPIO",""
"05","05154","05154020","ANTIOQUIA","CAUCASIA","PUERTO TRIANA","CENTRO POBLADO","-74.892996","7.683751","","MUNICIPIO",""
"05","05154","05154022","ANTIOQUIA","CAUCASIA","LA ILUSIÓN","CENTRO POBLADO","-75.090083","8.023245","","MUNICIPIO",""
"05","05154","05154023","ANTIOQUIA","CAUCASIA","CACERÍ","CENTRO POBLADO","-74.928558","7.802364","","MUNICIPIO",""
"05","05154","05154024","ANTIOQUIA","CAUCASIA","EL PANDO","CENTRO POBLADO","-75.069703","7.793437","","MUNICIPIO",""
"05","05154","05154026","ANTIOQUIA","CAUCASIA","EL CHINO","CENTRO POBLADO","-75.094244","8.009797","","MUNICIPIO",""
"05","05154","05154027","ANTIOQUIA","CAUCASIA","LA ESMERALDA","CENTRO POBLADO","-75.137597","8.011503","","MUNICIPIO",""
"05","05154","05154031","ANTIOQUIA","CAUCASIA","VILLA DEL SOCORRO","CENTRO POBLADO","-75.007208","8.0483","","MUNICIPIO",""
"05","05154","05154032","ANTIOQUIA","CAUCASIA","CASERÍO CONJUNTO CAÑA FISTULA","CENTRO POBLADO","-75.164822","7.949827","","MUNICIPIO",""
"05","05154","05154033","ANTIOQUIA","CAUCASIA","PUEBLO NUEVO","CENTRO POBLADO","-74.959999","8.040026","","MUNICIPIO",""
"05","05172","05172000","ANTIOQUIA","CHIGORODÓ","CHIGORODÓ","CABECERA MUNICIPAL","-76.681276","7.666199","","MUNICIPIO",""
"05","05172","05172003","ANTIOQUIA","CHIGORODÓ","BARRANQUILLITA","CENTRO POBLADO","-76.69685","7.57085","","MUNICIPIO",""
"05","05172","05172007","ANTIOQUIA","CHIGORODÓ","GUAPÁ CARRETERAS","CENTRO POBLADO","-76.611452","7.557564","","MUNICIPIO",""
"05","05172","05172013","ANTIOQUIA","CHIGORODÓ","JURADÓ","CENTRO POBLADO","-76.580047","7.500443","","MUNICIPIO",""
"05","05172","05172014","ANTIOQUIA","CHIGORODÓ","CAMPITAS","CENTRO POBLADO","-76.694898","7.644593","","MUNICIPIO",""
"05","05172","05172015","ANTIOQUIA","CHIGORODÓ","CHAMPITA SECTOR LA GRANJA","CENTRO POBLADO","-76.684714","7.649236","","MUNICIPIO",""
"05","05190","05190000","ANTIOQUIA","CISNEROS","CISNEROS","CABECERA MUNICIPAL","-75.087047","6.537829","","MUNICIPIO",""
"05","05197","05197000","ANTIOQUIA","COCORNÁ","COCORNÁ","CABECERA MUNICIPAL","-75.185483","6.058295","","MUNICIPIO",""
"05","05197","05197005","ANTIOQUIA","COCORNÁ","LA PIÑUELA","CENTRO POBLADO","-75.14132","6.011156","","MUNICIPIO",""
"05","05197","05197013","ANTIOQUIA","COCORNÁ","EL MOLINO","CENTRO POBLADO","-75.155223","6.057815","","MUNICIPIO",""
"05","05206","05206000","ANTIOQUIA","CONCEPCIÓN","CONCEPCIÓN","CABECERA MUNICIPAL","-75.257587","6.394348","","MUNICIPIO",""
"05","05209","05209000","ANTIOQUIA","CONCORDIA","CONCORDIA","CABECERA MUNICIPAL","-75.908417","6.045766","","MUNICIPIO",""
"05","05209","05209001","ANTIOQUIA","CONCORDIA","EL SOCORRO","CENTRO POBLADO","-75.900896","6.121332","","MUNICIPIO",""
"05","05209","05209006","ANTIOQUIA","CONCORDIA","EL GOLPE","CENTRO POBLADO","-75.841065","6.006808","","MUNICIPIO",""
"05","05209","05209007","ANTIOQUIA","CONCORDIA","SALAZAR","CENTRO POBLADO","-75.909555","6.03848","","MUNICIPIO",""
"05","05212","05212000","ANTIOQUIA","COPACABANA","COPACABANA","CABECERA MUNICIPAL","-75.509309","6.348654","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05212","05212005","ANTIOQUIA","COPACABANA","EL SALADO","CENTRO POBLADO","-75.490875","6.347254","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05212","05212008","ANTIOQUIA","COPACABANA","CABUYAL","CENTRO POBLADO","-75.499897","6.327971","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05212","05212017","ANTIOQUIA","COPACABANA","EL LLANO","CENTRO POBLADO","-75.51644","6.330787","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05234","05234000","ANTIOQUIA","DABEIBA","DABEIBA","CABECERA MUNICIPAL","-76.262977","7.000322","","MUNICIPIO",""
"05","05234","05234004","ANTIOQUIA","DABEIBA","SAN JOSÉ DE URAMA","CENTRO POBLADO","-76.144689","7.01749","","MUNICIPIO",""
"05","05234","05234008","ANTIOQUIA","DABEIBA","ARMENIA - CAMPARRUSIA","CENTRO POBLADO","-76.037112","7.000532","","MUNICIPIO",""
"05","05234","05234010","ANTIOQUIA","DABEIBA","LAS CRUCES DE URAMA","CENTRO POBLADO","-76.19955","7.018509","","MUNICIPIO",""
"05","05234","05234012","ANTIOQUIA","DABEIBA","CHIMIADÓ LLANO GRANDE","CENTRO POBLADO","-76.244793","7.075004","","MUNICIPIO",""
"05","05234","05234014","ANTIOQUIA","DABEIBA","EL BOTÓN","CENTRO POBLADO","-76.255512","6.92455","","MUNICIPIO",""
"05","05234","05234017","ANTIOQUIA","DABEIBA","BETANIA PUENTE NUEVO","CENTRO POBLADO","-76.046497","6.989015","","MUNICIPIO",""
"05","05234","05234018","ANTIOQUIA","DABEIBA","CARA COLÓN","CENTRO POBLADO","-76.27058","7.028399","","MUNICIPIO",""
"05","05234","05234019","ANTIOQUIA","DABEIBA","LA BALSITA","CENTRO POBLADO","-76.125017","7.054425","","MUNICIPIO",""
"05","05237","05237000","ANTIOQUIA","DONMATÍAS","DONMATÍAS","CABECERA MUNICIPAL","-75.39263","6.485603","","MUNICIPIO",""
"05","05237","05237001","ANTIOQUIA","DONMATÍAS","BELLAVISTA","CENTRO POBLADO","-75.284998","6.540118","","MUNICIPIO",""
"05","05237","05237003","ANTIOQUIA","DONMATÍAS","ARENALES","CENTRO POBLADO","-75.251923","6.543924","","MUNICIPIO",""
"05","05237","05237004","ANTIOQUIA","DONMATÍAS","MONTERA","CENTRO POBLADO","-75.285974","6.507052","","MUNICIPIO",""
"05","05237","05237005","ANTIOQUIA","DONMATÍAS","PRADERA","CENTRO POBLADO","-75.264564","6.508785","","MUNICIPIO",""
"05","05240","05240000","ANTIOQUIA","EBÉJICO","EBÉJICO","CABECERA MUNICIPAL","-75.764165","6.326128","","MUNICIPIO",""
"05","05240","05240001","ANTIOQUIA","EBÉJICO","BRASIL","CENTRO POBLADO","-75.732455","6.33977","","MUNICIPIO",""
"05","05240","05240003","ANTIOQUIA","EBÉJICO","SEVILLA","CENTRO POBLADO","-75.784617","6.294279","","MUNICIPIO",""
"05","05240","05240008","ANTIOQUIA","EBÉJICO","EL ZARZAL","CENTRO POBLADO","-75.754772","6.306876","","MUNICIPIO",""
"05","05240","05240011","ANTIOQUIA","EBÉJICO","LA CLARA","CENTRO POBLADO","-75.760956","6.278512","","MUNICIPIO",""
"05","05240","05240012","ANTIOQUIA","EBÉJICO","FÁTIMA","CENTRO POBLADO","-75.76955","6.318342","","MUNICIPIO",""
"05","05250","05250000","ANTIOQUIA","EL BAGRE","EL BAGRE","CABECERA MUNICIPAL","-74.799097","7.5975","","MUNICIPIO",""
"05","05250","05250002","ANTIOQUIA","EL BAGRE","PUERTO CLAVER","CENTRO POBLADO","-74.752496","7.711547","","MUNICIPIO",""
"05","05250","05250004","ANTIOQUIA","EL BAGRE","PUERTO LÓPEZ","CENTRO POBLADO","-74.689394","7.438712","","MUNICIPIO",""
"05","05250","05250005","ANTIOQUIA","EL BAGRE","EL REAL","CENTRO POBLADO","-74.783074","7.6246","","MUNICIPIO",""
"05","05250","05250006","ANTIOQUIA","EL BAGRE","LA CORONA","CENTRO POBLADO","-74.67154","7.631284","","MUNICIPIO",""
"05","05250","05250007","ANTIOQUIA","EL BAGRE","LAS NEGRITAS","CENTRO POBLADO","-74.68854","7.464158","","MUNICIPIO",""
"05","05250","05250008","ANTIOQUIA","EL BAGRE","LAS SARDINAS EL PUENTE","CENTRO POBLADO","-74.802806","7.562351","","MUNICIPIO",""
"05","05250","05250009","ANTIOQUIA","EL BAGRE","SANTA BÁRBARA","CENTRO POBLADO","-74.709042","7.824335","","MUNICIPIO",""
"05","05250","05250010","ANTIOQUIA","EL BAGRE","MUQUI","CENTRO POBLADO","-74.699151","7.793977","","MUNICIPIO",""
"05","05250","05250011","ANTIOQUIA","EL BAGRE","BORRACHERA","CENTRO POBLADO","-74.7566","7.545023","","MUNICIPIO",""
"05","05250","05250012","ANTIOQUIA","EL BAGRE","CAÑO CLARO","CENTRO POBLADO","-74.695569","7.474503","","MUNICIPIO",""
"05","05250","05250013","ANTIOQUIA","EL BAGRE","LOS ALMENDROS","CENTRO POBLADO","-74.682101","7.464972","","MUNICIPIO",""
"05","05264","05264000","ANTIOQUIA","ENTRERRÍOS","ENTRERRÍOS","CABECERA MUNICIPAL","-75.517685","6.566273","","MUNICIPIO",""
"05","05266","05266000","ANTIOQUIA","ENVIGADO","ENVIGADO","CABECERA MUNICIPAL","-75.582766","6.166891","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05266","05266001","ANTIOQUIA","ENVIGADO","LAS PALMAS","CENTRO POBLADO","-75.530513","6.152569","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05266","05266005","ANTIOQUIA","ENVIGADO","EL CRISTO","CENTRO POBLADO","-75.578515","6.144813","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05266","05266006","ANTIOQUIA","ENVIGADO","EL CHINGUI  2","CENTRO POBLADO","-75.574677","6.150509","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05266","05266007","ANTIOQUIA","ENVIGADO","LA ÚLTIMA COPA","CENTRO POBLADO","-75.573735","6.141872","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05266","05266008","ANTIOQUIA","ENVIGADO","PARCELACIÓN LA ACUARELA","CENTRO POBLADO","-75.526215","6.166544","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05266","05266009","ANTIOQUIA","ENVIGADO","PARCELACIÓN ÁLAMOS DEL ESCOBERO","CENTRO POBLADO","-75.569204","6.151617","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05266","05266010","ANTIOQUIA","ENVIGADO","PARCELACIÓN ALDEA DE PALMA VERDE","CENTRO POBLADO","-75.535767","6.148427","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05266","05266011","ANTIOQUIA","ENVIGADO","PARCELACIÓN CONDOMINIO CAMPESTRE SERRANÍA","CENTRO POBLADO","-75.522384","6.161352","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05266","05266012","ANTIOQUIA","ENVIGADO","PARCELACIÓN CASAS BELLO MONTE","CENTRO POBLADO","-75.520017","6.153433","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05266","05266013","ANTIOQUIA","ENVIGADO","PARCELACIÓN FIORE CASAS DE CAMPO","CENTRO POBLADO","-75.565862","6.155373","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05266","05266014","ANTIOQUIA","ENVIGADO","PARCELACIÓN CONJUNTO RESIDENCIAL BELLA TIERRA","CENTRO POBLADO","-75.519197","6.162898","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05266","05266015","ANTIOQUIA","ENVIGADO","PARCELACIÓN ENCENILLOS","CENTRO POBLADO","-75.528183","6.176757","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05266","05266016","ANTIOQUIA","ENVIGADO","PARCELACIÓN ESCOBERO","CENTRO POBLADO","-75.559188","6.144883","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05266","05266017","ANTIOQUIA","ENVIGADO","PARCELACIÓN HACIENDA ARRAYANES","CENTRO POBLADO","-75.537528","6.166016","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05266","05266018","ANTIOQUIA","ENVIGADO","PARCELACIÓN LAS PALMITAS","CENTRO POBLADO","-75.51249","6.15699","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05266","05266019","ANTIOQUIA","ENVIGADO","PARCELACIÓN LEMONT","CENTRO POBLADO","-75.541369","6.152115","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05266","05266020","ANTIOQUIA","ENVIGADO","PARCELACIÓN PRADO LARGO","CENTRO POBLADO","-75.527352","6.158122","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05266","05266021","ANTIOQUIA","ENVIGADO","PARCELACIÓN SAN SEBASTIÁN","CENTRO POBLADO","-75.533248","6.13429","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05266","05266023","ANTIOQUIA","ENVIGADO","PARCELACIÓN URBANIZACIÓN PAPIROS","CENTRO POBLADO","-75.523169","6.147755","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05266","05266024","ANTIOQUIA","ENVIGADO","PARCELACIÓN VERANDA","CENTRO POBLADO","-75.529228","6.142402","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05266","05266025","ANTIOQUIA","ENVIGADO","PARCELACIÓN VILLAS DE LA CANDELARIA","CENTRO POBLADO","-75.550845","6.155618","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05282","05282000","ANTIOQUIA","FREDONIA","FREDONIA","CABECERA MUNICIPAL","-75.670453","5.924363","","MUNICIPIO",""
"05","05282","05282002","ANTIOQUIA","FREDONIA","LOS PALOMOS","CENTRO POBLADO","-75.677192","5.96768","","MUNICIPIO",""
"05","05282","05282003","ANTIOQUIA","FREDONIA","MINAS","CENTRO POBLADO","-75.739851","5.92574","","MUNICIPIO",""
"05","05282","05282004","ANTIOQUIA","FREDONIA","PUENTE IGLESIAS","CENTRO POBLADO","-75.707465","5.830751","","MUNICIPIO",""
"05","05282","05282005","ANTIOQUIA","FREDONIA","MARSELLA","CENTRO POBLADO","-75.687856","5.862908","","MUNICIPIO",""
"05","05282","05282008","ANTIOQUIA","FREDONIA","EL ZANCUDO","CENTRO POBLADO","-75.656614","5.890892","","MUNICIPIO",""
"05","05284","05284000","ANTIOQUIA","FRONTINO","FRONTINO","CABECERA MUNICIPAL","-76.130765","6.776066","","MUNICIPIO",""
"05","05284","05284001","ANTIOQUIA","FRONTINO","CARAUTA","CENTRO POBLADO","-76.304551","6.670132","","MUNICIPIO",""
"05","05284","05284004","ANTIOQUIA","FRONTINO","MURRI - LA BLANQUITA","CENTRO POBLADO","-76.367706","6.743122","","MUNICIPIO",""
"05","05284","05284005","ANTIOQUIA","FRONTINO","MUSINGA - TABLADITO","CENTRO POBLADO","-76.204321","6.772912","","MUNICIPIO",""
"05","05284","05284006","ANTIOQUIA","FRONTINO","NUTIBARA","CENTRO POBLADO","-76.246005","6.805949","","MUNICIPIO",""
"05","05284","05284007","ANTIOQUIA","FRONTINO","PONTÓN","CENTRO POBLADO","-76.093413","6.741638","","MUNICIPIO",""
"05","05284","05284010","ANTIOQUIA","FRONTINO","SAN LAZARO","CENTRO POBLADO","-76.150102","6.738223","","MUNICIPIO",""
"05","05284","05284017","ANTIOQUIA","FRONTINO","NUSIDÓ","CENTRO POBLADO","","","","MUNICIPIO",""
"05","05306","05306000","ANTIOQUIA","GIRALDO","GIRALDO","CABECERA MUNICIPAL","-75.952158","6.680808","","MUNICIPIO",""
"05","05306","05306001","ANTIOQUIA","GIRALDO","MANGLAR","CENTRO POBLADO","-75.948946","6.694351","","MUNICIPIO",""
"05","05308","05308000","ANTIOQUIA","GIRARDOTA","GIRARDOTA","CABECERA MUNICIPAL","-75.444235","6.379487","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05308","05308002","ANTIOQUIA","GIRARDOTA","SAN ANDRÉS","CENTRO POBLADO","-75.440017","6.398729","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05308","05308004","ANTIOQUIA","GIRARDOTA","LA PALMA","CENTRO POBLADO","-75.428151","6.40727","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05308","05308009","ANTIOQUIA","GIRARDOTA","CABILDO","CENTRO POBLADO","-75.427036","6.390416","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05308","05308010","ANTIOQUIA","GIRARDOTA","LAS CUCHILLAS","CENTRO POBLADO","-75.455797","6.368633","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
"05","05308","05308011","ANTIOQUIA","GIRARDOTA","JAMUNDÍ - ESCUELAS","CENTRO POBLADO","-75.436548","6.366294","","MUNICIPIO","AREA METROPOLITANA DEL VALLE DE ABURRÁ"
